filename,url,Dust and Haze,Floods,Manmade,Sea and Lake Ice,Severe Storms,Snow,Temperature Extremes,Volcanoes,Water Color,Wildfires
1367,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86331/iss044e000903_tn.jpg,0,0,0,0,0,0,0,0,1,0
1368,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86341/pacificssha_js2_2015211_tn.jpg,0,0,0,0,0,0,0,0,1,0
1369,https://eoimages.gsfc.nasa.gov/images/imagerecords/76000/76127/lakeerie_tm5_2011278_tn.jpg,0,0,0,0,0,0,0,0,1,0
1370,https://eoimages.gsfc.nasa.gov/images/imagerecords/91000/91038/erie_oli_2017269_th.jpg,0,0,0,0,0,0,0,0,1,0
1371,https://eoimages.gsfc.nasa.gov/images/imagerecords/82000/82165/Erie_amo_2013269_tn.jpg,0,0,0,0,0,0,0,0,1,0
1372,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88219/erie_tmo_2016161_th.jpg,0,0,0,0,0,0,0,0,1,0
1373,https://eoimages.gsfc.nasa.gov/images/imagerecords/92000/92446/erie_oli_2018185_th.jpg,0,0,0,0,0,0,0,0,1,0
1374,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88722/fuego_oli_2016251_th.jpg,0,0,0,0,0,0,0,1,0,0
1375,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88062/fuego_oli_2016139_tn.jpg,0,0,0,0,0,0,0,1,0,0
1376,https://eoimages.gsfc.nasa.gov/images/imagerecords/79000/79168/guatemala_tmo_2012257_tn.jpg,0,0,0,0,0,0,0,1,0,0
1377,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86289/glacier_oli_2015203_tn.jpg,0,0,0,0,0,0,0,0,0,1
1378,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86190/britishcolumbia_tmo_2015186_tn.jpg,0,0,0,0,0,0,0,0,0,1
1379,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86151/canada_tmo_2015180_tn.jpg,0,0,0,0,0,0,0,0,0,1
1380,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86147/canada_amo_2015179_tn.jpg,0,0,0,0,0,0,0,0,0,1
1381,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86086/canada_amo_2015155_tn.jpg,0,0,0,0,0,0,0,0,0,1
1382,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86024/UnitedStates_tmo_2015161_tn.jpg,0,0,0,0,0,0,0,0,0,1
1383,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86011/midwest_tmo_2015160_tn.jpg,0,0,0,0,0,0,0,0,0,1
1384,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85972/Canada_amo_2015150_tn.jpg,0,0,0,0,0,0,0,0,0,1
1385,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85953/Canada_amo_2015148_tn.jpg,0,0,0,0,0,0,0,0,0,1
1386,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86311/tanana_oli_2015205.jpg,0,0,0,0,0,0,0,0,0,1
1387,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86314/antikythera_ast_2013266_tn.jpg,0,0,0,0,0,0,0,0,0,1
1388,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86322/greenland_amo_2015197_th.jpg,0,0,0,0,0,0,0,0,0,1
1389,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86066/willow_oli_2015166_th.jpg,0,0,0,0,0,0,0,0,0,1
1390,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86098/alaska_amo_2015173_tn.jpg,0,0,0,0,0,0,0,0,0,1
1391,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86228/alaska_tmo_2015193_tn.jpg,0,0,0,0,0,0,0,0,0,1
1392,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86311/tanana_oli_2015205_tn.jpg,0,0,0,0,0,0,0,0,0,1
1393,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86536/alaska_amo_2015244_tn.jpg,0,0,0,0,0,0,0,0,0,1
1394,https://eoimages.gsfc.nasa.gov/images/imagerecords/5000/5585/Alaska.AMOA2005165_tn.jpg,0,0,0,0,0,0,0,0,0,1
1395,https://eoimages.gsfc.nasa.gov/images/imagerecords/2000/2674/Alaska.TMO2002216_tn.jpg,0,0,0,0,0,0,0,0,0,1
1396,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86228/alaska_tmo_2015193_tn.jpg,0,0,0,0,0,0,0,0,0,1
1397,https://eoimages.gsfc.nasa.gov/images/imagerecords/15000/15272/Bonanza_Creek.TMOA2005228_tn.jpg,0,0,0,0,0,0,0,0,0,1
1398,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86194/lakefire_ali_2015184_tn.jpg,0,0,0,0,0,0,0,0,0,1
1399,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86138/lakefire_amo__2015176_tn.jpg,0,0,0,0,0,0,0,0,0,1
1400,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86092/lakefire_ali_2015171_tn.jpg,0,0,0,0,0,0,0,0,0,1
1401,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86083/california_amo_2015169_tn.jpg,0,0,0,0,0,0,0,0,0,1
1402,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86070/bill_amo_2015167_tn.jpg,0,0,0,0,1,0,0,0,0,0
1403,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86641/baikal_oli_2015256_th.jpg,0,0,0,0,0,0,0,0,0,1
1404,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86414/Russia_amo_2015220_tn.jpg,0,0,0,0,0,0,0,0,0,1
1405,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86297/Russia_amo_2015208_tn.jpg,0,0,0,0,0,0,0,0,0,1
1406,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86536/alaska_amo_2015244_tn.jpg,0,0,0,0,0,0,0,0,0,1
1407,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86311/tanana_oli_2015205_tn.jpg,0,0,0,0,0,0,0,0,0,1
1408,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86228/alaska_tmo_2015193_tn.jpg,0,0,0,0,0,0,0,0,0,1
1409,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86098/alaska_amo_2015173_tn.jpg,0,0,0,0,0,0,0,0,0,1
1410,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86066/willow_oli_2015166_th.jpg,0,0,0,0,0,0,0,0,0,1
1411,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86048/centralafrica_amo_2015161.jpg,0,0,0,0,0,0,0,0,0,1
1412,https://eoimages.gsfc.nasa.gov/images/imagerecords/13000/13195/aqua_safrica_19may04_tn.jpg,0,0,0,0,0,0,0,0,0,1
1413,https://eoimages.gsfc.nasa.gov/images/imagerecords/4000/4511/aqua_cafrica_23may04_tn.jpg,0,0,0,0,0,0,0,0,0,1
1414,https://eoimages.gsfc.nasa.gov/images/imagerecords/13000/13129/Congo.AMOA2004131_tn.jpg,0,0,0,0,0,0,0,0,0,1
1415,https://eoimages.gsfc.nasa.gov/images/imagerecords/13000/13133/aqua_cafrica_16jun04_tn.jpg,0,0,0,0,0,0,0,0,0,1
1416,https://eoimages.gsfc.nasa.gov/images/imagerecords/13000/13125/Congo2.AMOA2004126_tn.jpg,0,0,0,0,0,0,0,0,0,1
1417,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86129/wolf_ast_2015162_tn.jpg,0,0,0,0,0,0,0,1,0,0
1418,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85963/wolf_ali_2015148_tn.jpg,0,0,0,0,0,0,0,1,0,0
1419,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85947/marmara_oli_20015137.jpg,0,0,0,0,0,0,0,0,1,0
1420,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85956/iss041e091094_tn.jpg,0,0,0,0,0,0,0,0,1,0
1421,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85950/iss043e91884_tn.jpg,0,0,0,0,0,0,0,0,1,0
1422,https://eoimages.gsfc.nasa.gov/images/imagerecords/77000/77984/blacksea_tmo_2012139_tn.jpg,0,0,0,0,0,0,0,0,1,0
1423,https://eoimages.gsfc.nasa.gov/images/imagerecords/88000/88017/BlackSea_amo_2016128_tn.jpg,0,0,0,0,0,0,0,0,1,0
1424,https://eoimages.gsfc.nasa.gov/images/imagerecords/16000/16739/BlackSea_AMO_2006171_tn.jpg,0,0,0,0,0,0,0,0,1,0
1425,https://eoimages.gsfc.nasa.gov/images/imagerecords/90000/90318/blacksea_amo_2017149_tn.jpg,0,0,0,0,0,0,0,0,1,0
1426,https://eoimages.gsfc.nasa.gov/images/imagerecords/9000/9577/BlackSea_M2002134_tn.jpg,0,0,0,0,0,0,0,0,1,0
1427,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85932/lst_neo_2015137-2015144.jpg,0,0,0,0,0,0,1,0,0,0
1428,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85932/lst_neo_2015137-2015144_global.jpg,0,0,0,0,0,0,1,0,0,0
1429,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85921/atlantic_vir_2015114_th.jpg,0,0,0,0,0,0,1,0,0,0
1430,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85939/arkansas_amo_2015146_tn.jpg,0,0,0,0,0,0,1,0,0,0
1431,https://eoimages.gsfc.nasa.gov/images/imagerecords/82000/82604/lst_neo_20131203-20131210_tn.jpg,0,0,0,0,0,0,1,0,0,0
1432,https://eoimages.gsfc.nasa.gov/images/imagerecords/14000/14942/aust_dlstanom_apr05_tn.jpg,0,0,0,0,0,0,1,0,0,0
1433,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86204/globallsta_tmo_2015190_tn.jpg,0,0,0,0,0,0,1,0,0,0
1434,https://eoimages.gsfc.nasa.gov/images/imagerecords/87000/87981/thailandlsta_tmo_201604_tn.jpg,0,0,0,0,0,0,1,0,0,0
1435,https://eoimages.gsfc.nasa.gov/images/imagerecords/90000/90239/alaskasta_air_201703_tn.jpg,0,0,0,0,0,0,1,0,0,0
1436,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85939/arkansas_amo_2015146_tn.jpg,0,1,0,0,0,0,0,0,0,0
1437,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85910/texasrain_mrg_2015110_tn.jpg,0,1,0,0,0,0,0,0,0,0
1438,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85834/Argentina_amo_2015123_tn.jpg,0,0,0,0,0,0,0,1,0,0
1439,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85791/calbuco_ali_2015115_tn.jpg,0,0,0,0,0,0,0,1,0,0
1440,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85779/calbuco_tmo_2015114_th.jpg,0,0,0,0,0,0,0,1,0,0
1441,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85767/calbuco_tmo_2015113_th.jpg,0,0,0,0,0,0,0,1,0,0
1442,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86318/raung_oli_2015208_tn.jpg,0,0,0,0,0,0,0,1,0,0
1443,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86286/raung_cat_2015192_tn.jpg,0,0,0,0,0,0,0,1,0,0
1444,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86283/indonesia_tmo_2015202_tn.jpg,0,0,0,0,0,0,0,1,0,0
1445,https://eoimages.gsfc.nasa.gov/images/imagerecords/86000/86213/raung_amo_2015193_th.jpg,0,0,0,0,0,0,0,1,0,0
1446,https://eoimages.gsfc.nasa.gov/images/imagerecords/92000/92238/iss055e074583.jpg,0,0,0,1,0,0,0,0,0,0
1447,https://eoimages.gsfc.nasa.gov/images/imagerecords/92000/92238/b15z_location_map.png,0,0,0,1,0,0,0,0,0,0
1448,https://eoimages.gsfc.nasa.gov/images/imagerecords/92000/92235/guatemala_vir_2018154_th.jpg,0,0,0,1,0,0,0,0,0,0
1449,https://eoimages.gsfc.nasa.gov/images/imagerecords/92000/92242/monumentvalley_oli_2018128_th.jpg,0,0,0,1,0,0,0,0,0,0
1450,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85727/icebergb34_amo_2015064_tn.jpg,0,0,0,1,0,0,0,0,0,0
1451,https://eoimages.gsfc.nasa.gov/images/imagerecords/85000/85682/seaice_oli_2015014_th.jpg,0,0,0,1,0,0,0,0,0,0
1452,https://eoimages.gsfc.nasa.gov/images/imagerecords/6000/6009/B15A_TMO_2005308_tn.jpg,0,0,0,1,0,0,0,0,0,0
1453,https://eoimages.gsfc.nasa.gov/images/imagerecords/92000/92420/a68_tir_2018182_th.jpg,0,0,0,1,0,0,0,0,0,0
1454,https://eoimages.gsfc.nasa.gov/images/imagerecords/91000/91181/southorkney_amo_2017293_tn.jpg,0,0,0,1,0,0,0,0,0,0
